E,E_N,cov,E_N_B,P1,P2,P1P2,P1_E,P2_E,P1P2_E,P1_N,P2_N,P1P2_N,row,col,sumDMY,ADF,ADL,DMDig,NDF,NDFD,Prot,WSC
22,222,29,22233,35,42,3542,3522,4222,354222,352,422,35422,3,3,954.5025926,24.63069185,2.741002656,82.8982977,46.69448037,64.44093288,12.9893871,16.51303799
22,222,29,22233,76,80,7680,7622,8022,768022,762,802,76802,4,3,998.028037,24.53790054,2.917133396,81.86097015,46.51304042,64.25358423,12.76711243,16.95027434
22,222,29,22233,89,91,8991,8922,9122,899122,892,912,89912,5,3,1031.276148,26.04454508,2.827297069,82.41550066,47.93223955,63.78429297,11.56557595,16.12840456
22,222,29,22233,47,49,4749,4722,4922,474922,472,492,47492,6,3,1078.00717,25.55086408,2.546029111,82.64347911,47.61696205,63.15571559,11.41368783,15.92052862
22,222,29,22233,23,13,2313,2322,1322,231322,232,132,23132,7,3,1176.372347,25.78359469,2.910854807,82.3468616,48.01780393,63.53891768,9.847182243,16.94052264
22,222,29,22233,21,83,2183,2122,8322,218322,212,832,21832,8,3,986.0248926,24.75576107,2.567116957,83.85524907,47.8272059,65.63073116,10.71938004,17.27352779
22,222,29,22234,57,73,5773,5722,7322,577322,572,732,57732,9,3,1038.08517,25.67272413,2.791789656,82.68946801,47.77436379,65.07599549,11.94013711,16.58910297
22,222,29,22234,67,7,677,6722,722,67722,672,72,6772,10,3,1033.323074,26.19962508,2.950453773,81.43328181,48.81786543,64.39196388,13.35830727,14.66096185
22,222,29,22234,68,23,6823,6822,2322,682322,682,232,68232,11,3,1069.575475,26.30967223,2.9475087,82.5315017,48.63898145,65.13177113,12.1661267,15.54523085
22,222,29,22234,29,70,2970,2922,7022,297022,292,702,29702,12,3,998.9250111,27.33461617,3.005843939,81.20461326,49.33038668,63.66225711,13.31337877,14.55310866
22,222,29,22234,73,56,7356,7322,5622,735622,732,562,73562,13,3,1086.461074,24.03790965,2.483826731,84.34886763,46.04591251,68.01613693,11.28982327,17.06250997
22,222,29,22234,49,69,4969,4922,6922,496922,492,692,49692,14,3,910.6722074,24.63492382,2.560825696,84.07363169,46.95983301,67.83639607,12.85294451,15.71377148
22,222,29,22234,81,10,8110,8122,1022,811022,812,102,81102,15,3,1126.682148,24.92710823,2.52571544,83.88066746,46.89196531,66.08529086,10.54179962,15.63525568
22,222,29,22234,74,59,7459,7422,5922,745922,742,592,74592,16,3,1124.739111,25.07987384,2.515346475,84.28645272,46.97435212,66.72375931,11.81915412,15.99342339
22,222,29,22235,16,35,1635,1622,3522,163522,162,352,16352,17,3,1013.613681,25.89747705,2.513266782,83.71925967,47.14454331,66.55110426,11.11394179,16.68060884
22,222,29,22235,79,41,7941,7922,4122,794122,792,412,79412,18,3,1025.090667,25.89879663,2.469199891,83.9443324,48.33100971,66.92466378,12.06631147,15.34096608
22,222,29,22235,19,7,197,1922,722,19722,192,72,1972,19,3,1078.906637,27.41896487,2.766828056,82.6687441,49.95535331,64.22741248,10.01319482,15.0340789
22,222,29,22235,10,79,1079,1022,7922,107922,102,792,10792,20,3,937.5848889,25.25881008,2.566353489,83.70686044,48.09643208,66.59573932,12.15884968,15.54275451
22,222,29,22235,40,45,4045,4022,4522,404522,402,452,40452,21,3,859.4462222,25.5937092,2.648622215,83.30966977,47.50629104,66.61582247,12.82664567,14.68322664
22,222,29,22235,88,20,8820,8822,2022,882022,882,202,88202,22,3,1046.600741,25.22109691,2.634647792,83.75629455,47.07583801,67.21085216,12.88298564,15.65028134
22,222,29,22235,49,10,4910,4922,1022,491022,492,102,49102,23,3,1193.356674,25.36065304,2.664410855,83.54953227,47.13294333,65.9030345,12.35684394,15.49822234
22,222,29,22235,27,5,275,2722,522,27522,272,52,2752,24,3,1062.393244,26.52329348,2.833069567,82.69998236,48.77759502,65.16536682,12.03445343,15.79579194
22,222,29,22236,63,66,6366,6322,6622,636622,632,662,63662,25,3,1267.333037,25.69383552,2.776460051,83.50259647,47.7887943,65.3703367,12.75359714,14.88334529
22,222,29,22236,1,48,148,122,4822,14822,12,482,1482,26,3,1016.678756,24.98546673,2.890971482,83.12634946,46.62830662,64.46737668,13.29420243,14.72945197
22,222,29,22236,65,7,657,6522,722,65722,652,72,6572,27,3,1218.078481,25.73394798,2.589492426,83.87927071,47.43949218,66.16995695,12.79665166,15.47761966
22,222,29,22236,44,8,448,4422,822,44822,442,82,4482,28,3,1384.429941,25.68661356,2.808873773,83.15380621,47.56537752,64.28547163,13.02612976,15.15633448
22,222,29,22236,60,73,6073,6022,7322,607322,602,732,60732,29,3,1245.073511,24.87875566,2.678304717,84.17842806,46.52329718,65.26728378,13.31687688,16.37785831
22,222,29,22236,15,3,153,1522,322,15322,152,32,1532,30,3,1189.370504,24.64741684,2.849957183,83.25251476,46.73335713,64.17894769,14.96726756,15.50788267
22,222,29,22236,58,70,5870,5822,7022,587022,582,702,58702,31,3,1274.08397,25.27179516,2.769375395,82.61014357,48.08331054,64.94442185,13.28326833,15.72034913
22,222,29,22236,66,75,6675,6622,7522,667522,662,752,66752,32,3,1188.691689,24.91516014,2.786834285,82.76412295,47.29237583,63.47569663,12.69065427,16.57377945
22,222,29,22237,64,8,648,6422,822,64822,642,82,6482,33,3,1243.619615,24.50971781,2.605102122,84.18390171,46.27834969,67.30516225,11.84755943,16.89322713
22,222,29,22237,89,103,89103,8922,10322,8910322,892,1032,891032,34,3,1168.718578,24.8262069,2.340669343,84.45148814,47.33953762,68.32076751,12.32512434,15.78768531
22,222,29,22237,72,77,7277,7222,7722,727722,722,772,72772,35,3,1231.322963,24.76730073,2.363429868,84.76392806,46.79451367,68.36381063,10.84494213,16.32795043
22,222,29,22237,104,92,10492,10422,9222,1049222,1042,922,104922,36,3,1345.605926,27.09968621,3.014116004,81.91126062,49.67739676,62.89031861,12.017534,14.46366322
22,222,29,22237,22,54,2254,2222,5422,225422,222,542,22542,37,3,1231.102444,26.81024743,2.791505821,82.65718311,48.95025126,64.69221464,12.81522339,14.59196436
22,222,29,22237,29,32,2932,2922,3222,293222,292,322,29322,38,3,1125.404222,26.15779711,2.577493716,83.54506201,48.28596488,65.30125293,12.59820924,15.26403826
22,222,29,22237,97,98,9798,9722,9822,979822,972,982,97982,39,3,1084.458,25.24203084,2.384512326,84.79620728,47.45889289,67.79717963,12.6996983,15.84283433
22,222,29,22237,104,101,104101,10422,10122,10410122,1042,1012,1041012,40,3,1152.940074,26.86493136,2.528053382,83.93290228,48.4855845,67.16511189,12.93974955,14.26069189
22,222,29,22238,35,29,3529,3522,2922,352922,352,292,35292,41,3,1221.523778,27.12430858,3.052517955,81.16578086,48.34962549,63.4087086,11.50429694,14.63078938
22,222,29,22238,57,71,5771,5722,7122,577122,572,712,57712,42,3,1265.706015,26.93381565,3.127082047,80.52164,48.73147965,62.62855223,11.74056851,14.21793213
22,222,29,22238,80,21,8021,8022,2122,802122,802,212,80212,43,3,1408.607393,25.85297001,2.85684961,82.1429962,47.83966615,65.72421135,12.37083158,14.58938725
22,222,29,22238,86,40,8640,8622,4022,864022,862,402,86402,44,3,1204.536326,24.85802055,2.864785429,82.15338384,47.27111682,66.37927377,14.15088649,14.62929953
22,222,29,22238,61,25,6125,6122,2522,612522,612,252,61252,45,3,1440.875704,27.68841843,2.743206152,82.14850085,50.12579279,63.89299337,11.51512592,15.21048889
22,222,29,22238,12,22,1222,1222,2222,122222,122,222,12222,46,3,1344.336133,26.71135943,2.816305555,82.4935283,48.82269217,63.77229599,12.47636787,15.17754001
22,222,29,22238,25,30,2530,2522,3022,253022,252,302,25302,47,3,1301.579556,28.18221254,3.049205627,81.5454832,50.64548885,62.01298874,12.65464659,14.15797951
22,222,29,22238,98,102,98102,9822,10222,9810222,982,1022,981022,48,3,1433.701437,27.34329001,2.811710936,82.63519294,49.69297205,64.79135111,12.8227224,13.86602013
22,222,30,22239,90,91,9091,9022,9122,909122,902,912,90912,49,3,1197.603711,26.7563468,2.683326976,82.26732866,48.58160963,62.46986668,11.06036243,13.87414237
22,222,30,22239,25,17,2517,2522,1722,251722,252,172,25172,50,3,1191.171081,27.56582608,3.063572343,81.44055455,49.71824535,61.63140613,12.00885973,12.5768051
22,222,30,22239,64,43,6443,6422,4322,644322,642,432,64432,51,3,1330.092504,27.14019298,2.846260613,82.17368737,49.13843899,62.4416491,11.07371169,13.60770279
22,222,30,22239,99,100,99100,9922,10022,9910022,992,1002,991002,52,3,1358.194548,25.78074064,2.672396991,83.30650336,48.05575197,64.85478068,11.65733372,14.62486762
22,222,31,22239,48,52,4852,4822,5222,485222,482,522,48522,53,3,1253.322578,23.9707651,2.384144968,85.25847095,45.0336042,65.52372226,10.40688598,16.88899182
22,222,31,22239,55,79,5579,5522,7922,557922,552,792,55792,54,3,1299.581185,25.48186287,2.752911953,83.25638258,47.85107898,63.32119583,11.22301843,15.3269385
22,222,31,22239,36,5,365,3622,522,36522,362,52,3652,55,3,1291.668059,25.37491643,2.694561545,84.15253233,47.2159711,64.07009814,10.48109979,15.58121717
22,222,31,22239,71,73,7173,7122,7322,717322,712,732,71732,56,3,1404.010341,25.21497702,2.558285778,84.66006477,46.44654228,64.62644887,10.64855887,16.45317138
22,222,31,22240,78,80,7880,7822,8022,788022,782,802,78802,57,3,1294.172178,25.32961172,2.549040653,84.55477491,46.75902551,65.86758223,11.21230478,15.56376928
22,222,31,22240,7,6,76,722,622,7622,72,62,762,58,3,1276.942222,26.26840983,2.584317286,83.675129,48.0654272,64.38385807,11.67760976,14.73788275
22,222,31,22240,50,47,5047,5022,4722,504722,502,472,50472,59,3,1253.291037,26.0868178,2.558471111,83.69732557,47.66996803,64.80073365,12.17873054,13.64938214
22,222,31,22240,16,42,1642,1622,4222,164222,162,422,16422,60,3,1137.958459,26.09075946,2.590573147,83.65184124,47.90042789,64.56662425,12.44176636,14.73376367
22,222,31,22240,56,33,5633,5622,3322,563322,562,332,56332,61,3,1033.521496,26.85038476,2.661479603,82.1552916,47.94091416,63.80330753,11.24288585,13.58263608
22,222,31,22240,87,71,8771,8722,7122,877122,872,712,87712,62,3,1257.956667,26.70472989,2.709524806,82.12096946,48.45784776,63.00817046,10.31806034,15.84118526
22,222,31,22240,84,39,8439,8422,3922,843922,842,392,84392,63,3,1568.115185,28.09184483,3.034731714,80.22867633,49.9025218,63.01252433,10.18497568,13.60001564
22,222,31,22240,38,27,3827,3822,2722,382722,382,272,38272,64,3,1302.374556,26.72411117,2.611208813,82.61817511,48.41658064,63.6722336,10.06916427,15.79459852
22,222,31,22241,97,98,9798,9722,9822,979822,972,982,97982,65,3,1225.712281,26.60297368,2.58207214,83.28578993,47.65216792,65.55809241,12.0064231,15.73414332
22,222,31,22241,43,78,4378,4322,7822,437822,432,782,43782,66,3,1247.856296,27.32418394,2.72305616,81.38125466,49.14419323,63.62675452,12.21456485,13.80865102
22,222,31,22241,54,19,5419,5422,1922,541922,542,192,54192,67,3,1367.48657,28.28806648,2.970527839,80.28110482,50.62151427,61.95325237,11.11968507,13.36881245
22,222,31,22241,39,17,3917,3922,1722,391722,392,172,39172,68,3,1327.285333,27.7914661,2.815649057,80.79985278,49.77997343,62.55319158,12.29927028,13.94168278
22,222,31,22241,101,103,101103,10122,10322,10110322,1012,1032,1011032,69,3,1009.851067,26.92151388,2.617617118,82.40648523,48.40819641,64.47667234,12.33898658,14.45412535
22,222,31,22241,3,23,323,322,2322,32322,32,232,3232,70,3,1397.526639,26.9741444,2.668399443,82.08835403,49.11214134,64.24705009,12.53489043,14.6892314
22,222,31,22241,41,86,4186,4122,8622,418622,412,862,41862,71,3,1307.839471,28.20144388,2.724295566,80.772291,50.1623468,62.89378507,12.09212776,13.18973641
22,222,31,22241,44,45,4445,4422,4522,444522,442,452,44452,72,3,1302.452764,28.045964,2.880602646,80.43002759,50.08359119,62.28224751,12.58562868,13.38535443
22,222,31,22242,55,56,5556,5522,5622,555622,552,562,55562,73,3,1336.526255,27.60102139,2.615611886,82.28630215,49.86062209,64.59990428,11.84655585,14.65719269
22,222,31,22242,82,49,8249,8222,4922,824922,822,492,82492,74,3,1334.462813,26.73478942,2.443488445,83.15674415,49.13925153,65.13454954,12.68842558,15.52647904
22,222,31,22242,91,94,9194,9122,9422,919422,912,942,91942,75,3,1185.228296,27.70772886,2.568128898,82.22489545,49.36864542,63.94134104,12.50441688,14.300638
22,222,31,22242,27,52,2752,2722,5222,275222,272,522,27522,76,3,1190.581474,26.05757919,2.333570298,84.18919896,47.27787462,65.78632204,12.27672561,16.97539595
22,222,31,22242,10,41,1041,1022,4122,104122,102,412,10412,77,3,1183.241911,25.84196005,2.292812254,83.41414823,46.91462425,65.86737664,11.81881588,14.78854888
22,222,31,22242,1,8,18,122,822,1822,12,82,182,78,3,1629.532711,27.29930446,2.971916512,80.72736121,49.10956778,62.34115538,11.00153245,14.76389308
22,222,31,22242,67,17,6717,6722,1722,671722,672,172,67172,79,3,1337.292074,26.61627949,2.763622083,81.75209714,48.29359647,63.64670114,11.34246012,14.51718734
22,222,31,22242,104,91,10491,10422,9122,1049122,1042,912,104912,80,3,1389.014667,26.55465547,2.599349564,81.77881964,48.15172844,62.81369283,11.73742808,14.8572365
22,222,31,22243,104,91,10491,10422,9122,1049122,1042,912,104912,81,3,1274.954756,27.2736493,2.725543805,82.36573208,48.62653278,62.69636487,11.38972826,14.23527037
22,222,31,22243,104,103,104103,10422,10322,10410322,1042,1032,1041032,82,3,1251.2556,27.00005689,2.71414715,81.44313979,48.84528992,62.78508634,12.13762707,14.0444381
22,222,31,22243,57,73,5773,5722,7322,577322,572,732,57732,83,3,1262.159304,25.48176836,2.49625401,82.80006512,47.36330261,63.91890859,11.58438154,15.54305422
22,222,31,22243,79,86,7986,7922,8622,798622,792,862,79862,84,3,1522.497311,27.16499028,2.838833185,81.70250297,49.20561851,62.64523814,11.82882264,14.1569199
22,222,31,22243,76,21,7621,7622,2122,762122,762,212,76212,85,3,1388.69037,25.57452671,2.336027622,83.48010799,47.0405037,65.25491215,11.60584948,15.73911863
22,222,31,22243,10,62,1062,1022,6222,106222,102,622,10622,86,3,1424.942978,26.76579246,2.579072284,81.7772023,48.58399152,63.00360207,11.60283798,15.27611198
22,222,31,22243,39,25,3925,3922,2522,392522,392,252,39252,87,3,1440.496593,27.7525502,3.109933253,80.30043874,50.71240836,61.27718447,12.05839763,14.06317246
22,222,31,22243,49,77,4977,4922,7722,497722,492,772,49772,88,3,1529.655274,26.19488989,2.547136187,82.27688973,48.45599557,63.2839205,11.42885143,16.14858008
22,222,31,22244,51,6,516,5122,622,51622,512,62,5162,89,3,1514.083259,26.95966966,2.592014041,82.92933782,48.49012996,64.07586695,9.857292006,16.12499914
22,222,31,22244,96,97,9697,9622,9722,969722,962,972,96972,90,3,1310.793333,25.48487062,2.415769927,82.91000163,48.66531613,64.96246286,9.993630224,16.86373957
22,222,31,22244,18,68,1868,1822,6822,186822,182,682,18682,91,3,1330.726481,26.77923327,2.572358102,82.4488465,48.75746819,63.92706877,11.39972289,14.97215101
22,222,31,22244,34,85,3485,3422,8522,348522,342,852,34852,92,3,1463.098222,26.77354298,2.654493539,81.37433452,49.33087167,63.06159897,11.381681,15.58292849
22,222,31,22244,100,101,100101,10022,10122,10010122,1002,1012,1001012,93,3,1267.135111,26.21390313,2.364623043,83.16065683,48.12975469,64.08244879,11.50935217,15.62603025
22,222,31,22244,91,93,9193,9122,9322,919322,912,932,91932,94,3,1214.376593,26.67053206,2.171944875,82.17683271,49.3948767,64.45887701,11.76348361,15.1988647
22,222,31,22244,23,71,2371,2322,7122,237122,232,712,23712,95,3,1302.740148,27.25486949,2.842230309,81.02876858,49.89764208,61.61845779,11.06677448,14.7339833
22,222,31,22244,53,26,5326,5322,2622,532622,532,262,53262,96,3,1432.545148,26.29019744,2.631224974,81.73774817,48.87123242,61.97438238,11.35791229,15.34363145
22,222,32,22245,92,95,9295,9222,9522,929522,922,952,92952,97,3,1367.832178,25.37037043,2.199971171,82.85272974,47.23865308,64.84421534,12.15420951,16.56774093
22,222,32,22245,60,57,6057,6022,5722,605722,602,572,60572,98,3,1360.471037,24.93682038,2.450218694,82.55308025,47.42704104,64.04176226,12.51791397,15.94011009
22,222,32,22245,61,54,6154,6122,5422,615422,612,542,61542,99,3,1445.111156,26.85625293,2.791287483,80.98711942,49.18679074,62.86722015,11.33069927,14.99028042
22,222,32,22245,82,49,8249,8222,4922,824922,822,492,82492,100,3,1432.836289,26.12676289,2.405292724,81.87630281,48.64148467,64.79004486,12.39081347,15.25432969
22,222,32,22245,89,102,89102,8922,10222,8910222,892,1022,891022,101,3,1394.152215,25.47170466,2.526527632,81.05943276,47.81208046,64.23295819,11.42520901,15.32559815
22,222,32,22245,74,52,7452,7422,5222,745222,742,522,74522,102,3,1505.350452,25.65024239,2.193323013,82.00557737,48.69028299,64.17865608,11.54129336,17.33030989
22,222,32,22245,80,81,8081,8022,8122,808122,802,812,80812,103,3,1254.011474,24.86715196,2.366493745,81.58687053,47.78321488,65.56338013,10.74590427,16.17272691
22,222,32,22245,12,84,1284,1222,8422,128422,122,842,12842,104,3,1444.848844,25.66627845,2.349365066,81.52761775,49.30155486,63.93473722,11.57611218,15.64365933
22,222,32,22246,35,37,3537,3522,3722,353722,352,372,35372,105,3,1305.930726,25.19269757,2.369606735,81.51548726,48.57244089,64.51166931,11.95885201,15.52546186
22,222,32,22246,34,40,3440,3422,4022,344022,342,402,34402,106,3,1301.471037,25.79464201,2.159292098,81.75172309,49.77593562,64.92081349,12.24299564,15.53215786
22,222,32,22246,41,86,4186,4122,8622,418622,412,862,41862,107,3,1214.105696,26.24737837,2.313844256,81.78056506,49.39905467,65.01079572,12.06341296,15.14088341
22,222,32,22246,73,56,7356,7322,5622,735622,732,562,73562,108,3,1276.734281,24.00248736,2.19473819,84.96738703,47.67975174,66.32142412,12.2523805,17.78765622
22,222,32,22246,6,20,620,622,2022,62022,62,202,6202,109,3,1231.367941,26.84097919,2.992580987,81.98512451,48.55580002,62.93929651,11.9029256,14.6049303
22,222,32,22246,48,74,4874,4822,7422,487422,482,742,48742,110,3,1184.472897,26.15873322,2.526505909,81.83366879,48.67008504,62.74172508,12.18984838,13.89406676
22,222,32,22246,18,3,183,1822,322,18322,182,32,1832,111,3,1459.472534,27.28489271,3.10036064,82.61442652,49.67722159,63.3527075,11.92897988,14.14593282
22,222,33,22246,89,101,89101,8922,10122,8910122,892,1012,891012,112,3,1183.914535,25.47737753,2.07679497,84.11570645,47.16263712,65.21449706,12.25855238,15.34401328
22,222,33,22247,79,82,7982,7922,8222,798222,792,822,79822,113,3,1303.067067,25.69698425,2.61592964,83.67629429,47.39329251,65.01159126,11.46282696,14.81719004
22,222,33,22247,19,65,1965,1922,6522,196522,192,652,19652,114,3,1336.074207,28.10941843,2.860094169,79.88764307,51.37192154,61.95873535,11.91771799,13.12288153
22,222,33,22247,2,23,223,222,2322,22322,22,232,2232,115,3,1295.119141,26.24168518,2.633231039,82.49928665,48.70237426,63.90393076,12.11293667,14.10363557
22,222,33,22247,34,40,3440,3422,4022,344022,342,402,34402,116,3,1107.668911,25.77070812,2.421232248,82.55713207,47.67488562,63.96322615,12.46313731,14.98820654
22,222,33,22247,27,63,2763,2722,6322,276322,272,632,27632,117,3,1266.985422,25.94339203,2.611790652,83.7091779,48.45192896,65.57007581,11.98316634,13.01218173
22,222,33,22247,32,8,328,3222,822,32822,322,82,3282,118,3,1222.049333,25.45653004,2.551822172,84.42619338,47.68652654,65.87533913,11.82495549,14.97906919
22,222,33,22247,17,7,177,1722,722,17722,172,72,1772,119,3,1278.901,25.83314876,2.769617132,82.40493922,48.56932174,62.72789127,11.26060929,15.23150511
